CustomerID,City,Zip Code,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,Contract Period
1335-NTIUC,Pacoima,91331,34.255442,-118.421314,Male,No,No,No,9,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.95,190.25,No,0,24,5473,,1
2916-BQZLN,Reseda,91335,34.200175,-118.540958,Male,No,No,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.75,1651.95,No,0,24,5157,,1
4558-CGYCZ,San Fernando,91340,34.286131,-118.435969,Male,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,78.3,No,0,25,4987,,1
2368-GAKKQ,Sylmar,91342,34.321621,-118.399841,Female,No,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.65,7939.25,No,0,75,6424,,24
8710-YGLWG,North Hills,91343,34.238802,-118.482296,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.9,44.9,No,0,21,2451,,1
3199-XGZCY,Granada Hills,91344,34.291273,-118.505104,Female,No,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.25,576.7,No,0,74,2332,,1
3785-KTYSH,Mission Hills,91345,34.266389,-118.459744,Male,No,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.6,1279.0,No,0,44,4610,,24
6814-ZPWFQ,Santa Clarita,91350,34.502432,-118.41459,Male,Yes,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.0,1260.7,No,0,49,5896,,12
4063-EIKNQ,Canyon Country,91351,34.422519,-118.420717,Male,No,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.95,267.35,No,0,31,4075,,1
6993-YCOBK,Sun Valley,91352,34.231053,-118.338307,Male,No,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.6,6586.85,No,0,22,5756,,24
5206-HPJKM,Valencia,91354,34.457005,-118.573726,Male,No,No,No,17,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.5,934.15,No,0,38,3190,,1
8393-JMVMB,Thousand Oaks,91360,34.214054,-118.88109,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.45,19.45,No,0,48,2133,,1
5019-GQVCR,Westlake Village,91361,34.130992,-118.894673,Male,Yes,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.85,3645.6,No,0,56,4556,,1
6036-TTFYU,Thousand Oaks,91362,34.191842,-118.822796,Female,No,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.6,314.45,No,0,79,4298,,1
2550-AEVRU,Woodland Hills,91364,34.153733,-118.593408,Female,No,Yes,Yes,57,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,53.45,3053.0,No,0,21,5660,,12
0969-RGKCU,Woodland Hills,91367,34.178068,-118.615714,Male,No,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.8,677.05,No,0,24,5137,,12
0378-CJKPV,Oak Park,91377,34.19225,-118.776874,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),112.1,7965.95,No,0,62,4272,,24
2880-FPNAE,Van Nuys,91405,34.202494,-118.448048,Male,Yes,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.2,140.1,No,0,32,3170,,1
1703-MGIAB,Van Nuys,91406,34.195685,-118.490752,Female,No,No,No,17,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,69.0,1108.0,No,0,22,4439,,1
4311-QTTAI,Van Nuys,91411,34.17847,-118.459472,Female,No,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.35,295.55,No,0,22,2017,,12
4318-RAJVY,Encino,91436,34.152875,-118.486056,Female,No,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.8,198.25,No,0,34,5270,,12
3612-YUNGG,Burbank,91502,34.177267,-118.31003,Male,No,Yes,Yes,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.2,6741.15,No,0,34,5543,,24
2254-DLXRI,Burbank,91504,34.213049,-118.317651,Female,No,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,79.15,79.15,No,0,57,2742,,1
5062-CJJKH,Burbank,91505,34.174215,-118.345928,Male,No,Yes,Yes,25,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,53.65,1355.45,No,0,25,5854,,12
9028-LIHRP,Burbank,91506,34.169706,-118.323548,Male,No,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),100.2,7209.0,No,0,55,5502,,24
1053-MXTTK,North Hollywood,91602,34.15136,-118.364786,Female,No,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.65,7726.35,No,0,48,5730,,24
1530-ZTDOZ,Studio City,91604,34.139082,-118.39275,Female,No,Yes,No,49,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),40.65,2070.75,No,0,29,5565,,1
1301-LOPVR,North Hollywood,91605,34.207295,-118.400022,Male,No,Yes,Yes,29,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),55.35,1636.95,No,0,70,5138,,12
0853-TWRVK,North Hollywood,91606,34.187599,-118.387125,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),105.6,7581.5,No,0,48,5981,,24
6212-ATMLK,Rancho Cucamonga,91701,34.132275,-117.611478,Female,No,No,No,50,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.7,4729.75,No,0,44,4164,,1
8200-LGKSR,Azusa,91702,34.174493,-117.87068,Male,No,Yes,No,71,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,83.2,6126.1,No,0,73,5350,,24
1568-BEKZM,Baldwin Park,91706,34.098275,-117.967399,Male,Yes,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.05,6333.4,No,0,47,4666,,24
0670-ANMUU,Chino Hills,91709,33.942895,-117.725644,Male,No,No,No,71,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),97.65,6687.85,No,0,37,5319,,12
6897-RWMUB,Chino,91710,33.990646,-117.663025,Male,No,Yes,Yes,61,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),68.05,4158.25,No,0,78,4436,,24
6999-CHVCF,Covina,91723,34.084747,-117.886844,Male,No,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),102.1,7149.35,No,0,62,5228,,24
6134-KWTBV,Covina,91724,34.08111,-117.853935,Male,No,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.4,1429.65,No,0,67,5822,,24
1077-HUUJM,Rancho Cucamonga,91730,34.10097,-117.57882,Female,No,No,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.05,472.65,No,0,49,4668,,1
0895-LNKRC,El Monte,91732,34.074492,-118.01462,Male,No,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.45,113.5,No,0,43,3461,,12
2045-BMBTJ,South El Monte,91733,34.04622,-118.053753,Female,Yes,No,No,33,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),59.45,1884.65,No,0,30,3116,,1
8417-GSODA,Rancho Cucamonga,91737,34.245289,-117.642503,Male,No,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),92.2,2568.15,No,0,26,5116,,12
5171-EPLKN,Rancho Cucamonga,91739,34.133809,-117.523724,Male,No,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,470.0,No,0,58,2176,,24
4452-QIIEB,Glendora,91740,34.119363,-117.855059,Male,No,No,No,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.9,278.4,No,0,75,3565,,1
6741-EGCBI,Hacienda Heights,91745,33.998471,-117.973758,Male,Yes,No,No,30,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.5,2595.85,No,0,53,5983,,1
7820-ZYGNY,La Puente,91746,34.038983,-117.991372,Male,No,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),90.45,5825.5,No,0,23,4616,,12
9677-AVKED,La Verne,91750,34.144703,-117.770299,Female,No,No,Yes,53,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,84.6,4449.75,No,0,60,4733,,12
2227-JRSJX,Monterey Park,91754,34.050322,-118.147037,Female,No,No,No,21,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.15,1956.4,No,0,36,5324,,1
9847-HNVGP,Monterey Park,91755,34.049172,-118.115022,Male,No,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,310.6,No,0,76,2221,,12
6696-YDAYZ,Mt Baldy,91759,34.231318,-117.662032,Male,No,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.5,290.55,No,0,52,2856,,24
8980-WQFWL,Ontario,91761,34.035602,-117.591528,Female,No,No,No,35,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,62.1,2096.1,No,0,65,5315,,1
1730-ZMAME,Ontario,91762,34.057256,-117.667677,Female,Yes,No,No,32,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.5,2665.0,No,0,24,3041,,1
6506-EYCNH,Montclair,91763,34.072121,-117.698319,Female,No,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.55,543.8,No,0,41,3948,,1
4634-JLRJT,Ontario,91764,34.074087,-117.605618,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.35,20.35,No,0,40,2183,,1
9501-UKKNL,Diamond Bar,91765,33.992416,-117.807874,Male,No,No,No,59,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,51.7,3005.8,No,0,30,6107,,1
2560-QTSBS,Pomona,91766,34.042286,-117.756106,Female,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),23.3,1623.15,No,0,30,4152,,12
4795-WRNVT,Pomona,91768,34.067932,-117.785168,Female,No,No,No,40,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,65.1,2586.0,No,0,54,3885,,1
6080-TCMYC,Rosemead,91770,34.065108,-118.082791,Male,No,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.2,3292.3,No,0,61,5370,,1
7860-UXCRM,San Gabriel,91775,34.114772,-118.089431,Male,No,Yes,Yes,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),74.5,4674.55,No,0,52,6382,,24
6357-JJPQT,San Gabriel,91776,34.089927,-118.095645,Female,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.5,232.35,No,0,53,2032,,1
2292-XQWSV,Temple City,91780,34.101608,-118.055848,Male,No,Yes,Yes,40,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,60.3,2448.5,No,0,28,3724,,12
9552-TGUZV,Upland,91784,34.141146,-117.655583,Male,No,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.0,658.1,No,0,80,5413,,1
5913-INRQV,Upland,91786,34.105493,-117.660934,Male,Yes,Yes,No,34,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,90.15,3128.8,No,0,38,3202,,12
9643-YBLUR,West Covina,91791,34.061634,-117.893169,Male,No,Yes,No,9,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),69.05,653.95,No,0,60,2907,,1
8734-FNWVH,West Covina,91792,34.024405,-117.898722,Male,No,Yes,Yes,31,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),59.7,1825.5,No,0,20,2425,,1
9447-YPTBX,Alhambra,91801,34.090925,-118.128164,Female,No,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.85,943.1,No,0,39,4358,,12
9026-LHEVG,Boulevard,91905,32.677097,-116.304991,Female,No,No,No,9,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,40.75,359.4,No,0,24,2973,,1
7011-CVEUC,Chula Vista,91911,32.607964,-117.059459,Male,No,Yes,No,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.7,2338.35,No,0,34,4535,,1
6185-TASNN,Chula Vista,91913,32.64164,-116.985026,Male,Yes,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.3,46.3,No,0,65,2546,,1
7925-PNRGI,Chula Vista,91914,32.688506,-116.938632,Female,No,Yes,Yes,45,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,81.3,3541.1,No,0,77,3111,,1
1552-CZCLL,Descanso,91916,32.912664,-116.635387,Female,No,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.0,1087.25,No,0,53,4277,,1
3038-PQIUY,Dulzura,91917,32.622999,-116.687855,Female,No,No,No,38,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),66.15,2522.4,No,0,78,4933,,1
9313-CDOGY,Imperial Beach,91932,32.579134,-117.119009,Male,No,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.6,717.3,No,0,34,3854,,1
8148-BPLZQ,Jacumba,91934,32.649787,-116.2237,Male,No,No,No,34,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,49.8,1734.2,No,0,47,2711,,1
2623-DRYAM,Jamul,91935,32.695681,-116.798386,Female,No,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,101.75,7069.3,No,0,47,5596,,12
9987-LUTYD,La Mesa,91941,32.759327,-116.99726,Female,No,No,No,13,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,55.15,742.9,No,0,59,3161,,12
4488-KQFDT,Lemon Grove,91945,32.733564,-117.033713,Female,No,No,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.95,6423.0,No,0,59,4148,,12
5693-PIPCS,National City,91950,32.67102,-117.095235,Male,No,No,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),99.65,4220.35,No,0,66,2640,,24
0491-KAPQG,Pine Valley,91962,32.800671,-116.483363,Male,No,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.7,1558.7,No,0,39,2071,,1
1925-LFCZZ,Potrero,91963,32.619465,-116.593605,Male,Yes,No,No,55,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),50.05,2743.45,No,0,70,4932,,12
8039-EQPIM,Spring Valley,91977,32.726627,-116.994608,Male,No,Yes,No,69,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),60.25,4055.5,No,0,44,5717,,24
8707-RMEZH,Tecate,91980,32.587557,-116.636816,Female,Yes,Yes,No,69,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),87.3,6055.55,No,0,69,4148,,12
3209-ZPKFI,Borrego Springs,92004,33.200369,-116.192313,Male,No,Yes,Yes,47,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.25,2538.2,No,0,71,2320,,1
6479-VDGRK,Cardiff By The Sea,92007,33.015866,-117.272254,Female,No,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),85.3,6129.2,No,0,28,4456,,24
9373-WSLOY,Carlsbad,92008,33.148116,-117.306043,Male,Yes,Yes,No,33,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,50.0,1750.85,No,0,65,5600,,1
3569-JFODW,Del Mar,92014,32.948262,-117.256086,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.95,6652.45,No,0,66,5096,,24
9819-FBNSV,El Cajon,92019,32.785165,-116.862648,Male,Yes,Yes,No,37,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.25,2575.45,No,0,20,4121,,1
9544-PYPSJ,El Cajon,92020,32.79697,-116.969082,Female,Yes,Yes,Yes,62,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),96.1,6019.35,No,0,37,5868,,1
1591-XWLGB,El Cajon,92021,32.832706,-116.873258,Female,No,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,1379.6,No,0,56,4121,,24
0396-UKGAI,Encinitas,92024,33.054579,-117.25665,Male,No,No,Yes,23,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),55.3,1284.2,No,0,65,4028,,1
3243-ZHOHY,Escondido,92025,33.081478,-117.033814,Female,No,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,296.15,No,0,72,5052,,12
5186-EJEGL,Escondido,92026,33.21846,-117.116916,Male,No,No,No,9,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,69.5,653.25,No,0,72,3628,,1
7527-QNRUS,Escondido,92027,33.141265,-116.967221,Male,No,Yes,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.15,412.6,No,0,33,3931,,24
2203-GHNWN,Julian,92036,32.980678,-116.262854,Female,No,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.65,1928.7,No,0,72,3816,,1
3878-AVSOQ,La Jolla,92037,32.853743,-117.25034,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.25,71.25,No,0,49,5033,,1
3258-SYSWS,Lakeside,92040,32.909873,-116.906774,Male,Yes,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),113.8,7845.8,No,0,56,4598,,24
5296-PSYVW,Oceanside,92054,33.351059,-117.420557,Female,No,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.55,1750.7,No,0,52,4169,,24
6319-QSUSR,Oceanside,92056,33.194742,-117.29032,Female,No,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.7,216.2,No,0,67,3838,,1
0512-FLFDW,Palomar Mountain,92060,33.309852,-116.823091,Female,Yes,Yes,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),100.5,6029.0,No,0,34,6442,,12
0487-CRLZF,Poway,92064,32.984395,-117.013454,Female,No,No,No,49,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.45,3721.9,No,0,60,4517,,24
2107-FBPTK,Ramona,92065,33.044541,-116.833922,Female,Yes,No,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.1,3121.1,No,0,59,5655,,1
9451-WLYRI,Ranchita,92066,33.215251,-116.53633,Female,No,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.05,990.45,No,0,74,6160,,12
8219-VYBVI,Rancho Santa Fe,92067,33.012751,-117.200617,Male,No,No,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.0,1004.35,No,0,55,4295,,24
1991-VOPLL,San Marcos,92069,33.162624,-117.170863,Female,No,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.05,157.65,No,0,61,3248,,1
9738-QLWTP,Santa Ysabel,92070,33.174725,-116.743329,Male,No,No,No,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,81.9,3219.75,No,0,46,3446,,12
1016-DJTSV,Santee,92071,32.847336,-116.997605,Male,Yes,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,572.85,No,0,20,5242,,1
9419-IPPBE,Solana Beach,92075,33.001813,-117.263628,Female,No,Yes,Yes,51,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,90.15,4554.85,No,0,22,5692,,12
0174-QRVVY,San Marcos,92078,33.119028,-117.166036,Male,No,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.35,1847.55,No,0,68,5747,,24
5699-BNCAS,Valley Center,92082,33.25283,-116.986079,Male,Yes,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.65,1766.75,No,0,73,4788,,24
2900-PHPLN,Vista,92083,33.17494,-117.242761,Female,Yes,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.55,1462.05,No,0,22,5209,,24
8106-GWQOK,Warner Springs,92086,33.323705,-116.626907,Male,No,Yes,No,38,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),60.0,2193.2,No,0,42,2187,,24
